id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1007000018000997,304.2432,72.167,311.2158,65.1943,297.2705,65.1943,318.1885,72.167,286.8115,72.167,339.1064,117.4893,269.3799,117.4893,332.1338,176.7568,272.8662,176.7568,318.1885,236.0244,286.8115,229.0518,325.1611,197.6748,279.8389,197.6748,346.0791,256.9424,255.4346,260.4287,346.0791,316.21,258.9209,319.6963
1007000000001730,203.3174,57.5049,203.3174,54.2139,196.7354,54.2139,203.3174,57.5049,183.5713,57.5049,206.6084,90.415,180.2803,90.415,242.8096,93.7061,229.6455,87.124,285.5928,73.96,275.7197,73.96,209.8994,182.5635,190.1533,182.5635,219.7725,241.8018,186.8623,251.6748,213.1904,297.749,170.4072,320.7861
1005000026001270,451.4209,279.5205,457.3389,276.5615,457.3389,273.6025,454.3799,261.7666,454.3799,261.7666,427.749,255.8486,427.749,255.8486,404.0771,276.5615,409.9951,279.5205,418.8721,312.0693,415.9131,312.0693,344.8975,258.8076,344.8975,267.6846,285.7178,267.6846,282.7588,279.5205,229.4971,261.7666,220.6201,282.4795
1007000016000586,144.3838,87.4287,144.3838,81.9795,141.6592,84.7041,125.3115,87.4287,130.7607,90.1533,111.6885,111.9502,122.5869,120.124,141.6592,163.7178,147.1084,166.4424,149.833,133.7471,155.2822,133.7471,89.8916,185.5146,84.4424,185.5146,125.3115,237.2822,141.6592,237.2822,114.4131,283.6006,119.8623,310.8467
1009000095001138,116.5586,142.7852,112.0664,129.3086,107.5742,133.8008,134.5273,111.3398,134.5273,111.3398,165.9727,142.7852,170.4648,120.3242,179.4492,214.6602,188.4336,183.2148,125.543,214.6602,192.9258,178.7227,287.2617,142.7852,287.2617,129.3086,377.1055,156.2617,377.1055,147.2773,475.9336,165.2461,462.457,151.7695
1009000009000150,393.625,183.375,404.875,179.625,401.125,175.875,397.375,145.875,397.375,164.625,359.875,138.375,356.125,168.375,341.125,179.625,337.375,239.625,374.875,202.125,386.125,232.125,254.875,138.375,254.875,153.375,179.875,168.375,179.875,183.375,112.375,175.875,101.125,183.375
1002000021000138,111.3583,228.0339,37.3244,127.0543,125.4863,167.2205,80.1703,49.137,122.3641,113.4236,101.5228,104.8491,144.8349,302.2027,215.4956,198.9951,50.9219,34.4845,40.1893,275.0073,93.6427,35.9602,84.9148,185.0909,121.3624,281.9474,105.0137,623.2494,111.2457,205.2211,99.3243,116.8463,16.5565,113.5874
1005000021000660,406.5534,165.1736,815.0067,281.9759,548.8007,156.5259,188.2039,105.2983,495.0668,218.8226,599.9672,73.4147,517.283,79.4504,322.4145,136.2882,39.427,148.979,367.7071,210.9962,502.9875,632.1152,306.71,99.1536,426.2584,24.8518,324.6028,130.5985,200.3313,325.4628,43.9353,210.1094,39.1551,526.8081
1005000021000905,480.194,221.9495,285.2141,374.1175,345.9996,480.0079,265.7271,153.3074,415.4011,441.0536,583.1337,397.6472,366.4925,387.7515,337.511,230.7893,301.8992,289.4531,337.6362,329.4144,141.0332,370.2031,434.1863,146.223,-227.7739,147.7507,35.1472,155.6881,292.169,113.3212,52.2179,244.4875,25.0289,308.3673
1003000022000646,471.461,349.4944,573.6048,188.4787,227.7577,194.3912,654.2973,150.1345,494.1085,171.7419,252.4941,218.9117,517.128,169.1218,423.0425,640.9822,313.1452,438.6962,596.5798,356.2191,322.9076,451.6227,325.1647,342.8254,324.2254,441.3002,281.5251,45.0907,221.9741,76.7417,305.2242,26.4486,220.5904,17.6189
1009000066001507,482.1592,184.8037,487.501,184.8037,487.501,163.4365,482.1592,190.1455,476.8174,147.4111,434.083,190.1455,428.7412,158.0947,434.083,259.5889,439.4248,254.2471,487.501,259.5889,498.1846,259.5889,295.1963,211.5127,295.1963,184.8037,172.335,216.8545,172.335,216.8545,60.1572,232.8799,60.1572,227.5381
1002000022000028,325.6658,89.6633,401.817,36.2012,414.3149,49.3559,290.1616,98.7655,485.3301,159.6996,392.4204,35.1941,287.4179,128.9995,405.7835,124.0448,240.2469,191.3157,253.238,41.1189,315.5089,184.9978,381.4291,132.9538,437.123,191.0215,263.0811,300.936,240.0337,219.8521,253.1764,339.5596,542.465,324.7346
1003000099001470,566.415,241.7021,577.2158,252.5029,571.8154,236.3018,577.2158,274.1045,571.8154,230.9014,534.0127,279.5049,523.2119,263.3037,469.208,317.3076,463.8076,317.3076,377.4014,311.9072,355.7998,311.9072,377.4014,268.7041,372.001,263.3037,269.3936,203.8994,269.3936,203.8994,128.9834,193.0986,134.3838,193.0986
1007000007000144,303.8105,118.0059,303.8105,113.123,298.9277,113.123,286.7207,110.6816,289.1621,110.6816,279.3965,137.5371,279.3965,139.9785,298.9277,176.5996,308.6934,176.5996,306.252,139.9785,316.0176,144.8613,259.8652,210.7793,254.9824,210.7793,284.2793,249.8418,301.3691,247.4004,267.1895,296.2285,274.5137,310.877
1009000066000321,477.5195,149.3815,484.5378,142.3633,477.5195,142.3633,470.5013,142.3633,456.4648,128.3268,421.3737,170.4362,428.3919,163.418,428.3919,247.6367,428.3919,254.655,470.5013,254.655,491.556,261.6732,302.0638,205.5273,295.0456,198.5091,175.7357,219.5638,175.7357,219.5638,63.444,240.6185,63.444,233.6003
1009000009001150,399.8789,180.0273,407.457,180.0273,407.457,176.2383,396.0898,145.9258,399.8789,164.8711,358.1992,138.3477,358.1992,168.6602,354.4102,198.9727,335.4648,240.6523,392.3008,206.5508,392.3008,229.2852,255.8945,145.9258,255.8945,161.082,180.1133,172.4492,180.1133,187.6055,111.9102,172.4492,100.543,183.8164
1007000019000164,214.3838,65.8193,211.1514,59.3545,207.9189,59.3545,191.7568,59.3545,191.7568,62.5869,188.5244,94.9111,182.0596,94.9111,240.2432,111.0732,240.2432,111.0732,285.4971,111.0732,288.7295,111.0732,156.2002,191.8838,143.2705,188.6514,194.9893,256.5322,191.7568,256.5322,175.5947,321.1807,172.3623,330.8779
1005000022000319,137.5,374.5075,-137.8883,421.4913,346.757,216.4397,581.8109,340.1178,388.5576,262.5477,240.3083,427.0642,303.843,322.6083,240.4129,280.7677,249.8755,158.314,306.1456,187.4429,304.7577,506.6916,148.0589,155.0272,76.7268,418.8411,70.604,231.5032,28.3284,248.1233,35.2476,278.6519,3.3416,182.6179
1002000022000104,403.0033,92.2514,155.3244,125.0055,236.3265,40.9881,161.2047,163.1124,175.3409,100.0647,181.2153,98.4012,233.6818,177.4838,320.39,107.9917,521.0228,183.1236,328.0848,101.3747,216.7125,187.8321,355.5571,228.518,186.2439,127.2573,533.4581,49.6882,362.1816,315.1628,148.0936,129.5434,417.2427,296.8265
1008000102000859,352.8857,254.0889,360.708,256.6963,358.1006,251.4814,363.3154,274.9482,365.9229,280.1631,339.8486,298.415,334.6338,280.1631,321.5967,246.2666,318.9893,235.8369,350.2783,267.126,350.2783,259.3037,227.7295,301.0225,232.9443,280.1631,188.6182,217.585,196.4404,212.3701,146.8994,308.8447,152.1143,295.8076
1005000026000987,451.917,299.4795,457.7568,299.4795,457.7568,296.5596,454.8369,279.04,451.917,284.8799,428.5576,270.2803,428.5576,281.96,393.5186,249.8408,413.958,279.04,416.8779,258.6006,416.8779,311.1592,349.7197,270.2803,349.7197,284.8799,288.4014,276.1201,285.4814,290.7197,232.9229,264.4404,218.3232,284.8799
1007000007000137,305.0068,127.1455,307.3018,120.2607,305.0068,120.2607,291.2373,117.9658,291.2373,120.2607,279.7627,145.5049,282.0576,147.7998,302.7119,186.8135,309.5967,182.2236,309.5967,145.5049,316.4814,152.3896,261.4033,214.3525,254.5186,216.6475,284.3525,253.3662,302.7119,251.0713,265.9932,296.9697,272.8779,310.7393
1002000022000139,323.9354,121.371,294.575,113.5469,553.9432,81.789,328.278,104.5097,253.6657,56.6791,136.8735,80.1429,216.6107,65.707,103.6331,155.4127,275.221,100.6168,218.9231,231.9516,494.2439,75.5255,237.976,260.919,196.2797,62.7715,50.5282,216.4072,382.3265,224.071,496.605,80.4883,358.7317,113.7145
1009000035000168,294.7148,90.793,303.9727,75.3633,282.3711,78.4492,316.3164,66.1055,260.7695,69.1914,337.918,118.5664,232.9961,109.3086,344.0898,214.2305,220.6523,223.4883,356.4336,306.8086,223.7383,309.8945,288.543,167.9414,232.9961,164.8555,279.2852,235.832,226.8242,226.5742,276.1992,272.8633,223.7383,306.8086
1003000021000287,27.4544,206.1329,61.0803,192.8395,71.2324,182.8838,95.3845,7.83,25.3559,177.2118,12.5929,-20.8502,40.0565,295.8899,72.1569,212.7033,78.3428,310.7189,149.1855,234.3177,56.9281,251.0797,103.7659,198.3984,99.8691,169.4989,251.5769,212.6446,83.9626,-7.9318,142.8524,350.161,203.6901,325.3929
1006000014000089,298.7305,72.3633,303.6523,69.9023,296.2695,69.9023,308.5742,74.8242,291.3477,72.3633,315.957,96.9727,279.043,94.5117,325.8008,124.043,269.1992,121.582,335.6445,148.6523,256.8945,148.6523,311.0352,148.6523,288.8867,148.6523,306.1133,192.9492,288.8867,192.9492,303.6523,237.2461,288.8867,237.2461
1007000007000141,304.4199,121.5098,304.4199,116.7051,302.0176,116.7051,287.6035,114.3027,290.0059,114.3027,277.9941,140.7285,280.3965,143.1309,304.4199,181.5684,306.8223,176.7637,309.2246,140.7285,314.0293,143.1309,258.7754,212.7988,256.373,210.3965,285.2012,251.2363,302.0176,248.834,265.9824,296.8809,273.1895,308.8926
1001000021000122,190.7525,102.3396,441.5011,206.4697,430.4501,148.9876,408.0065,214.2214,550.8628,97.8589,244.8186,244.0106,34.4206,135.4,339.1092,253.596,338.3954,121.6055,330.696,-36.5992,457.3633,238.8591,190.6083,51.3483,139.7687,410.9948,228.9408,135.5072,496.2376,206.7949,311.5143,311.0108,342.3512,285.3521
1008000102000303,341.6387,248.459,344.3145,248.459,344.3145,245.7832,352.3418,267.1895,355.0176,261.8379,333.6113,293.9473,328.2598,269.8652,312.2051,251.1348,301.502,235.0801,341.6387,259.1621,333.6113,248.459,223.9043,299.2988,226.5801,280.5684,181.0918,216.3496,186.4434,210.998,143.6309,304.6504,143.6309,296.623
1001000043000257,130.3229,211.4688,122.6146,211.4688,122.6146,219.1771,126.4688,211.4688,126.4688,246.1562,168.8646,203.7604,176.5729,257.7188,222.8229,180.6354,238.2396,273.1354,257.5104,153.6562,303.7604,288.5521,257.5104,157.5104,272.9271,192.1979,334.5938,103.5521,369.2812,149.8021,419.3854,53.4479,376.9896,226.8854
1005000021001196,203.5978,167.9197,670.4108,201.2752,548.5101,92.0501,524.0649,92.0673,274.9912,145.5317,359.023,327.1821,409.1011,185.9203,499.8166,114.1535,440.3969,385.6988,831.0006,352.9907,534.7656,484.0205,296.1745,13.52,391.2576,49.0906,2.5817,552.3993,228.1992,291.1669,71.5099,335.6069,41.1672,247.4952
1007000019000558,234.1276,133.862,234.1276,127.9766,231.1849,127.9766,213.5286,130.9193,213.5286,127.9766,204.7005,160.3464,198.8151,154.4609,254.7266,175.0599,254.7266,175.0599,298.8672,172.1172,301.8099,178.0026,137.0182,225.0859,125.2474,228.0286,195.8724,260.3984,195.8724,257.4557,178.2161,316.3099,172.3307,331.0234
1005000022000328,234.8385,244.781,127.0692,174.2228,261.4055,151.9777,16.403,393.0028,470.8275,310.8085,224.614,338.768,-66.6833,176.6473,234.8317,117.3605,372.1208,373.2788,184.8662,487.0364,133.7452,519.5195,238.568,454.9066,96.2738,156.2806,63.1073,342.1174,47.6806,423.3175,39.2116,66.4277,45.0185,454.104
1003000022002038,466.6465,144.9768,241.138,273.7354,648.1642,125.2412,534.271,46.6309,222.3567,110.8335,325.7797,294.655,237.4739,174.7475,197.3466,416.6534,-22.6937,344.0747,549.5216,442.4105,255.43,233.8629,465.1603,397.8456,370.0184,155.4418,482.5799,316.0258,334.0448,358.919,295.3539,327.1814,138.3784,284.3484
1007000095000310,289.6943,65.5596,296.7061,62.0537,293.2002,62.0537,321.2471,72.5713,310.7295,72.5713,331.7646,114.6416,307.2236,114.6416,324.7529,177.7471,324.7529,170.7354,275.6709,170.7354,279.1768,167.2295,373.835,212.8057,349.2939,212.8057,335.2705,286.4287,310.7295,272.4053,359.8115,374.0752,324.7529,346.0283
1002000022000115,570.2091,67.1559,8.0461,73.1943,455.9248,97.6068,260.1944,34.9806,174.1124,97.2676,607.7527,87.2764,315.565,51.1846,303.766,145.9132,387.6699,22.5934,615.2209,88.5742,115.788,211.2389,462.6846,155.2598,426.0831,-7.5447,580.7693,189.0974,361.2582,134.6006,471.817,115.159,524.4291,233.7487
1008000102000863,358.9404,260.3525,367.0557,263.0576,364.3506,260.3525,369.7607,281.9932,364.3506,281.9932,342.71,306.3389,334.5947,279.2881,350.8252,271.1729,331.8896,241.417,361.6455,265.7627,361.6455,263.0576,231.8018,300.9287,234.5068,281.9932,191.2256,217.0713,196.6357,211.6611,147.9443,303.6338,153.3545,298.2236
1009000066000273,485.0742,164.6836,492.1445,150.543,478.0039,150.543,463.8633,136.4023,463.8633,136.4023,421.4414,171.7539,428.5117,164.6836,428.5117,249.5273,428.5117,256.5977,478.0039,256.5977,492.1445,256.5977,308.3164,207.1055,301.2461,192.9648,173.9805,221.2461,173.9805,221.2461,60.8555,242.457,53.7852,235.3867
1007000018000056,302.4062,120.2188,310.8438,114.5938,296.7812,114.5938,319.2812,120.2188,288.3438,120.2188,338.9688,159.5938,271.4688,159.5938,327.7188,218.6562,277.0938,221.4688,316.4688,274.9062,288.3438,272.0938,324.9062,224.2812,279.9062,229.9062,347.4062,260.8438,251.7812,272.0938,344.5938,317.0938,260.2188,319.9062
1009000095001529,134.9346,156.1807,126.126,151.7764,126.126,156.1807,134.9346,134.1592,139.3389,129.7549,174.5732,151.7764,174.5732,129.7549,187.7861,217.8408,200.999,195.8193,139.3389,217.8408,161.3604,200.2236,297.8936,156.1807,293.4893,142.9678,385.9795,164.9893,381.5752,156.1807,482.874,173.7979,469.6611,151.7764
1003000099000565,561.0439,219.0713,566.4248,229.833,566.4248,224.4521,566.4248,256.7373,561.0439,251.3564,528.7588,278.2607,517.9971,272.8799,448.0459,315.9268,448.0459,315.9268,372.7139,321.3076,356.5713,326.6885,372.7139,272.8799,372.7139,283.6416,254.335,224.4521,254.335,229.833,114.4326,197.5479,114.4326,202.9287
1005000078000117,40.0039,217.082,40.0039,208.918,40.0039,192.5898,48.168,200.7539,64.4961,168.0977,97.1523,208.918,113.4805,184.4258,162.4648,249.7383,195.1211,176.2617,146.1367,306.8867,137.9727,282.3945,260.4336,241.5742,268.5977,208.918,407.3867,249.7383,415.5508,225.2461,554.3398,241.5742,546.1758,225.2461
1003000066000050,214.4932,215.7725,206.8564,219.5908,206.8564,223.4092,214.4932,238.6826,214.4932,242.501,248.8584,227.2275,248.8584,250.1377,313.7705,223.4092,309.9521,261.5928,363.4092,204.3174,367.2275,265.4111,348.1357,219.5908,351.9541,238.6826,416.8662,181.4072,420.6846,196.6807,500.8701,173.7705,508.5068,177.5889
1009000066000498,481.3789,186.2383,495.9883,178.9336,488.6836,171.6289,474.0742,157.0195,474.0742,149.7148,430.2461,186.2383,430.2461,171.6289,422.9414,244.6758,422.9414,259.2852,393.7227,244.6758,503.293,266.5898,291.457,193.543,291.457,178.9336,174.582,215.457,167.2773,215.457,57.707,237.3711,50.4023,237.3711
1002000022000016,256.9707,95.2232,493.5601,54.6421,164.4547,95.4251,212.7084,108.2725,260.8631,28.555,583.9864,78.3139,107.6068,109.1553,231.8819,182.3682,438.6607,105.2643,411.4453,190.2456,396.3481,181.4495,655.9128,129.6084,397.3623,79.8601,296.3057,146.3774,309.9189,182.5227,572.6969,239.2684,278.9996,323.479
1005000019000096,205.6706,176.0925,214.8503,160.793,193.431,163.8529,233.2096,157.7331,178.1315,163.8529,257.6888,191.3919,165.8919,191.3919,300.5273,252.5898,141.4128,258.7096,306.6471,319.9076,132.2331,319.9076,236.2695,264.8294,190.3711,264.8294,236.2695,298.4883,193.431,307.668,224.03,310.7279,190.3711,310.7279
1007000019000525,229.8154,102.4561,229.8154,96.5381,226.8564,93.5791,212.0615,96.5381,206.1436,96.5381,203.1846,126.1279,194.3076,123.1689,253.4873,143.8818,253.4873,143.8818,303.79,146.8408,303.79,146.8408,141.0459,203.0615,132.1689,206.0205,194.3076,256.3232,194.3076,256.3232,176.5537,321.4209,173.5947,333.2568
1007000016000591,140.9121,65.9863,137.9238,60.0098,134.9355,60.0098,119.9941,65.9863,122.9824,65.9863,122.9824,92.8809,117.0059,95.8691,134.9355,137.7051,140.9121,137.7051,143.9004,104.834,152.8652,107.8223,96.0879,170.5762,90.1113,170.5762,122.9824,233.3301,134.9355,233.3301,117.0059,284.1309,119.9941,311.0254
1003000066000238,210.2178,214.5518,206.4385,218.3311,206.4385,222.1104,213.9971,233.4482,213.9971,241.0068,251.79,225.8896,248.0107,248.5654,316.0381,225.8896,308.4795,263.6826,361.3896,206.9932,368.9482,267.4619,350.0518,222.1104,350.0518,241.0068,429.417,203.2139,429.417,210.7725,512.5615,222.1104,516.3408,229.6689
1002000022000155,294.4933,86.4043,44.2762,35.9642,89.4596,59.4956,321.5787,127.8312,240.2586,52.3169,501.4652,62.7968,176.7735,-6.9806,317.8381,159.9397,289.6032,100.4554,203.0505,119.7573,340.1135,327.2167,123.4758,173.4678,275.5984,179.6794,141.6372,240.7898,367.0769,178.8088,342.5155,255.8202,-26.8391,200.9072
1006000039000775,304.6367,44.082,308.0612,37.2331,297.7878,40.6576,314.9102,40.6576,287.5143,40.6576,328.6081,71.4779,273.8164,71.4779,369.7018,74.9023,232.7227,78.3268,403.9466,57.7799,198.4779,57.7799,325.1836,167.3633,284.0898,167.3633,335.457,239.2773,266.9674,239.2773,349.1549,304.3424,256.694,300.918
1007000073000241,336.248,33.9121,343.2402,30.416,332.752,30.416,350.2324,33.9121,322.2637,33.9121,367.7129,72.3691,308.2793,72.3691,395.6816,110.8262,276.8145,110.8262,416.6582,75.8652,255.8379,75.8652,357.2246,173.7559,318.7676,173.7559,371.209,250.6699,308.2793,250.6699,381.6973,320.5918,297.791,320.5918
1009000068001657,519.4121,183.4277,527.8887,183.4277,519.4121,170.7129,519.4121,183.4277,506.6973,157.998,472.791,166.4746,472.791,179.1895,464.3145,225.8105,481.2676,247.002,498.2207,238.5254,510.9355,242.7637,362.5957,170.7129,362.5957,174.9512,273.5918,200.3809,273.5918,204.6191,180.3496,221.5723,180.3496,221.5723
1003000099000101,526.1689,215.374,537.4385,215.374,531.8037,209.7393,548.708,243.5479,537.4385,232.2783,520.5342,277.3564,509.2646,254.8174,436.0127,299.8955,424.7432,282.9912,362.7607,260.4521,368.3955,254.8174,362.7607,294.2607,362.7607,266.0869,233.1611,282.9912,233.1611,282.9912,92.292,294.2607,92.292,282.9912
1002000021000149,23.0274,137.0192,75.7557,183.8015,37.586,120.6848,44.0694,195.7664,-7.3315,75.1818,62.7809,91.3697,87.38,133.7069,204.8324,311.4697,72.2699,128.5621,102.7837,155.647,77.478,109.3285,79.974,315.8149,147.8741,288.4723,105.9438,332.4063,54.3263,309.4458,70.8293,371.2413,89.7668,307.3487
1003000022001306,825.9189,254.9106,160.6038,163.1885,493.3488,220.9815,614.8584,158.8641,763.0534,-5.8402,426.8156,260.0258,632.4213,75.7204,875.7961,301.6154,339.0076,335.6506,519.3201,210.9375,114.4009,308.4938,282.9549,286.52,333.9694,219.7706,157.1056,561.1958,345.6665,338.6223,246.6468,131.1648,410.4046,210.7118
1001000022000634,797.8785,117.4724,215.8361,87.1471,463.0718,-2.9081,479.5371,141.022,718.8446,43.4122,239.6975,211.261,512.229,156.9638,614.811,291.0799,267.2523,200.14,293.7214,262.3277,401.0628,126.8334,302.2995,136.2996,334.713,105.8937,312.088,265.956,268.814,209.0319,304.7582,350.2691,130.123,329.9757
1005000021000969,268.8807,112.8349,460.3638,250.5329,731.4226,481.1183,248.748,162.5328,38.6464,256.3092,461.1438,184.1119,-34.0314,487.6693,251.0325,441.0779,247.5341,329.1411,584.2837,196.6157,727.9926,330.5997,497.4996,337.1138,47.7934,-24.0165,296.9974,315.7687,246.2362,355.1229,68.4898,272.2082,156.6752,504.3524
1007000018000774,301.7012,124.7051,306.5059,117.498,294.4941,117.498,316.1152,122.3027,284.8848,124.7051,335.334,165.5449,268.0684,167.9473,325.7246,223.2012,275.2754,228.0059,316.1152,278.4551,287.2871,278.4551,320.9199,235.2129,277.6777,235.2129,349.748,278.4551,251.252,278.4551,344.9434,319.2949,260.8613,319.2949
1001000043000267,133.7734,211.1953,122.289,211.1953,126.1172,218.8516,126.1172,211.1953,126.1172,249.4766,172.0547,203.5391,175.8828,257.1328,221.8203,180.5703,240.9609,276.2734,260.1016,153.7734,302.2109,287.7578,260.1016,157.6016,271.5859,192.0547,340.4922,107.8359,371.1172,149.9453,424.7109,58.0703,378.7734,230.3359
1001000021000026,341.4413,53.7534,481.03,166.9405,343.7192,133.5015,411.2102,173.0265,629.2151,294.057,415.6022,336.1457,74.4617,282.2895,246.6827,177.4217,289.0781,150.5394,318.4083,328.0225,246.2361,134.6786,296.5808,352.1917,247.8872,119.7415,168.6336,160.0629,180.2859,219.6071,239.6794,449.3146,385.3253,496.4265
1003000022000920,317.6568,230.4152,331.3881,136.3298,392.4949,185.4438,726.0778,190.3705,812.8233,172.9121,346.8583,258.5166,578.3892,144.2729,701.4696,292.1603,573.432,236.8128,451.0571,192.4848,390.7192,414.5091,748.9482,217.9815,380.2961,79.244,459.9843,305.7608,158.9351,304.7282,298.1213,102.4532,639.8896,91.2276
1009000066000925,485.4072,176.7275,496.0518,171.4053,496.0518,166.083,480.085,155.4385,474.7627,150.1162,421.54,171.4053,426.8623,166.083,432.1846,251.2393,437.5068,256.5615,490.7295,256.5615,490.7295,261.8838,304.4502,219.3057,304.4502,203.3389,182.0381,229.9502,176.7158,229.9502,70.2705,235.2725,64.9482,229.9502
1003000066000156,210.7608,216.3506,207.0205,220.0908,207.0205,223.8311,214.501,238.792,214.501,242.5322,248.1631,227.5713,248.1631,250.0127,315.4873,220.0908,308.0068,264.9736,360.3701,208.8701,367.8506,264.9736,349.1494,223.8311,349.1494,238.792,423.9541,193.9092,423.9541,201.3896,509.9795,201.3896,513.7197,197.6494
